,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,RSI,UpperBand,MiddleBand,LowerBand
116,MSFT240802C00360000,2024-07-31 17:53:39+00:00,360.0,59.17,57.9,59.05,-7.310005,-10.995795,3.0,7.0,0.7500025,1.0,REGULAR,USD,C,41.023081644427364,83.44982029763737,67.64600000000002,51.84217970236265
117,MSFT240802C00365000,2024-07-31 16:38:12+00:00,365.0,55.36,52.7,54.05,0.15999985,0.2898548,35.0,33.0,0.5664105859375,1.0,REGULAR,USD,C,39.72765277267886,76.9327437543848,63.03800000000001,49.14325624561522
118,MSFT240802C00370000,2024-07-31 15:36:09+00:00,370.0,47.55,47.7,49.1,-7.450001,-13.545456,1.0,7.0,0.5585981640625001,1.0,REGULAR,USD,C,37.13870779170417,68.6566070124046,57.38800000000001,46.11939298759542
119,MSFT240802C00375000,2024-07-31 18:29:17+00:00,375.0,44.0,42.95,44.1,-3.75,-7.853403,2.0,16.0,0.5986368261718751,1.0,REGULAR,USD,C,35.990604253301235,66.63920914842477,53.42600000000001,40.21279085157525
120,MSFT240802C00380000,2024-07-31 18:41:26+00:00,380.0,38.85,37.7,39.1,-6.0300026,-13.435834,8.0,90.0,0.7070341796875,1.0,REGULAR,USD,C,34.3324584024116,63.791472501748046,48.986000000000004,34.18052749825196
121,MSFT240802C00385000,2024-07-31 15:12:20+00:00,385.0,31.71,32.7,35.7,-8.440002,-21.021175,3.0,59.0,0.65039412109375,1.0,REGULAR,USD,C,32.1228118525093,59.44237972961567,43.494000000000014,27.545620270384354
122,MSFT240802C00390000,2024-07-31 18:16:22+00:00,390.0,29.06,27.8,29.15,-6.42,-18.094702,58.0,102.0,0.5629926513671876,1.0,REGULAR,USD,C,31.317186739872167,52.29497919776624,38.234000000000016,24.173020802233793
123,MSFT240802C00395000,2024-07-31 19:14:31+00:00,395.0,25.08,22.9,24.25,-3.7000008,-12.856152,68.0,72.0,0.500005,1.0,REGULAR,USD,C,30.09635658827527,47.375207369160826,33.74000000000001,20.104792630839192
124,MSFT240802C00400000,2024-07-31 19:48:23+00:00,400.0,19.3,18.05,19.45,-7.5600014,-28.145947,238.0,509.0,0.4440973559570312,1.0,REGULAR,USD,C,28.36688435904302,41.872921632137846,28.80000000000001,15.727078367862177
125,MSFT240802C00405000,2024-07-31 19:27:00+00:00,405.0,13.6,13.8,15.75,-10.1,-42.616035,193.0,217.0,0.48279325805664064,1.0,REGULAR,USD,C,26.73527557581507,36.899953612086165,23.75000000000001,10.600046387913855
126,MSFT240802C00410000,2024-07-31 19:57:50+00:00,410.0,10.15,9.3,10.55,-8.99,-46.9697,705.0,567.0,0.3587710607910156,1.0,REGULAR,USD,C,25.769150357148273,33.43180663007813,19.43800000000001,5.444193369921894
127,MSFT240802C00415000,2024-07-31 19:59:44+00:00,415.0,6.75,6.1,7.0,-9.25,-57.8125,9123.0,674.0,0.34192552612304683,1.0,REGULAR,USD,C,24.81734408772657,28.049286350417738,14.97600000000001,1.9027136495822816
128,MSFT240802C00417500,2024-07-31 19:59:01+00:00,417.5,5.17,4.4,6.15,-9.74,-65.32529,7252.0,664.0,0.37805797729492185,1.0,REGULAR,USD,C,24.36692983203428,21.13002367795276,10.99400000000001,0.8579763220472607
129,MSFT240802C00420000,2024-07-31 19:59:58+00:00,420.0,3.6,2.85,4.0,-9.549999,-72.62357,19815.0,2955.0,0.315314464111328,0.0,REGULAR,USD,C,23.902702108025984,15.05440665518408,7.854000000000012,0.6535933448159437
130,MSFT240802C00422500,2024-07-31 19:59:46+00:00,422.5,2.78,2.39,2.89,-8.97,-76.34042,8302.0,1667.0,0.3073799731445312,0.0,REGULAR,USD,C,23.649278517396596,10.914695206422987,5.690000000000012,0.4653047935770376
131,MSFT240802C00425000,2024-07-31 19:59:58+00:00,425.0,1.8,1.4,2.1,-8.82,-83.05085,21409.0,3568.0,0.3078682495117187,0.0,REGULAR,USD,C,23.330911076878536,7.5320136674021425,4.020000000000012,0.5079863325978815
132,MSFT240802C00427500,2024-07-31 19:59:51+00:00,427.5,1.27,1.2,1.39,-8.18,-86.56084,6341.0,2031.0,0.29968962036132807,0.0,REGULAR,USD,C,23.1494075335492,5.683901447519371,2.9240000000000124,0.1640985524806533
133,MSFT240802C00430000,2024-07-31 19:59:46+00:00,430.0,0.8,0.78,0.93,-7.58,-90.45346,57728.0,7469.0,0.2985909985351562,0.0,REGULAR,USD,C,22.978687182914793,4.0834797761521,2.0500000000000123,0.016520223847924953
134,MSFT240802C00432500,2024-07-31 19:59:51+00:00,432.5,0.6,0.4,0.65,-6.8,-91.89189,3688.0,1674.0,0.3042061767578125,0.0,REGULAR,USD,C,22.90129052799195,3.0168567260664383,1.4500000000000124,-0.11685672606641351
135,MSFT240802C00435000,2024-07-31 19:57:51+00:00,435.0,0.4,0.25,0.4,-6.0,-93.75,16877.0,3400.0,0.3012765185546875,0.0,REGULAR,USD,C,22.818521251683833,1.9817777532867413,0.9740000000000126,-0.03377775328671606
136,MSFT240802C00437500,2024-07-31 19:59:25+00:00,437.5,0.26,0.21,0.29,-5.3900003,-95.39823,2795.0,1893.0,0.3112861840820312,0.0,REGULAR,USD,C,22.756520381988615,1.3718158400175609,0.6660000000000126,-0.039815840017535686
137,MSFT240802C00440000,2024-07-31 19:59:41+00:00,440.0,0.2,0.18,0.22,-4.8,-96.00001,10509.0,7978.0,0.3237372314453124,0.0,REGULAR,USD,C,22.728018092332757,0.8956935879857968,0.45200000000001267,0.008306412014228604
138,MSFT240802C00442500,2024-07-31 19:59:41+00:00,442.5,0.14,0.11,0.17,-3.9599998,-96.58536,2843.0,3828.0,0.336920693359375,0.0,REGULAR,USD,C,22.697403058326515,0.6488768766874929,0.3200000000000126,-0.008876876687467727
139,MSFT240802C00445000,2024-07-31 19:55:14+00:00,445.0,0.11,0.08,0.13,-3.51,-96.96133,4340.0,6269.0,0.348639326171875,0.0,REGULAR,USD,C,22.6809521777243,0.42767936216287533,0.22200000000001263,0.01632063783714993
140,MSFT240802C00447500,2024-07-31 19:58:50+00:00,447.5,0.08,0.0,0.1,-3.0700002,-97.46033,1889.0,2648.0,0.35938140625,0.0,REGULAR,USD,C,22.663262492998314,0.2872439554475634,0.15800000000001263,0.028756044552461835
141,MSFT240802C00450000,2024-07-31 19:59:17+00:00,450.0,0.08,0.07,0.08,-2.71,-97.132614,8231.0,9714.0,0.372076591796875,0.0,REGULAR,USD,C,22.663262492998317,0.21179977739245465,0.12200000000001261,0.03220022260757059
142,MSFT240802C00452500,2024-07-31 19:54:40+00:00,452.5,0.06,0.06,0.07,-2.16,-97.2973,770.0,1497.0,0.38867798828125,0.0,REGULAR,USD,C,22.64960416512026,0.15000000017621756,0.0940000000000126,0.03799999982380763
143,MSFT240802C00455000,2024-07-31 19:59:16+00:00,455.0,0.06,0.06,0.1,-1.9300001,-96.984924,4063.0,9678.0,0.4335994140625,0.0,REGULAR,USD,C,22.64960416512026,0.11466060582883893,0.0780000000000126,0.041339394171186275
144,MSFT240802C00457500,2024-07-31 19:56:47+00:00,457.5,0.05,0.04,0.05,-1.6,-96.969696,2709.0,2121.0,0.41797457031249996,0.0,REGULAR,USD,C,22.641691489819063,0.09000000041121636,0.0660000000000126,0.04199999958880884
145,MSFT240802C00460000,2024-07-31 19:58:34+00:00,460.0,0.04,0.03,0.04,-1.36,-97.14286,3377.0,7433.0,0.42774009765625004,0.0,REGULAR,USD,C,22.633176327746718,0.08453299869481892,0.0580000000000126,0.03146700130520627
146,MSFT240802C00462500,2024-07-31 19:58:29+00:00,462.5,0.04,0.02,0.04,-1.1800001,-96.72131,743.0,2391.0,0.44922425781249997,0.0,REGULAR,USD,C,22.633176327746718,0.06788854437174405,0.05000000000001259,0.032111455628281126
147,MSFT240802C00465000,2024-07-31 19:58:45+00:00,465.0,0.03,0.02,0.04,-0.97,-97.0,1700.0,3571.0,0.4687553125,0.0,REGULAR,USD,C,22.623308773111482,0.06439607853830051,0.04400000000001259,0.02360392146172468
148,MSFT240802C00467500,2024-07-31 19:59:27+00:00,467.5,0.03,0.02,0.03,-0.82000005,-96.4706,871.0,1309.0,0.476567734375,0.0,REGULAR,USD,C,22.62330877311148,0.052966630206595935,0.03800000000001259,0.023033369793429247
149,MSFT240802C00470000,2024-07-31 19:55:20+00:00,470.0,0.02,0.02,0.03,-0.65000004,-97.01492,2282.0,3865.0,0.49609878906250005,0.0,REGULAR,USD,C,22.61187551559418,0.04696663020661619,0.03200000000001259,0.017033369793408987
150,MSFT240802C00472500,2024-07-31 19:15:09+00:00,472.5,0.01,0.01,0.03,-0.59000003,-98.333336,327.0,1934.0,0.51562984375,0.0,REGULAR,USD,C,22.599575693461208,0.04639607853834495,0.02600000000001259,0.005603921461680227
151,MSFT240802C00475000,2024-07-31 19:58:21+00:00,475.0,0.01,0.01,0.02,-0.48000002,-97.95918,1172.0,3696.0,0.500005,0.0,REGULAR,USD,C,22.59957569346121,0.037888544371828495,0.020000000000012588,0.002111455628196677
152,MSFT240802C00477500,2024-07-31 19:57:18+00:00,477.5,0.01,0.0,0.02,-0.35000002,-97.22223,744.0,1063.0,0.500005,0.0,REGULAR,USD,C,22.599575693461215,0.032000000616976,0.016000000000012587,-6.169508202924501e-10
153,MSFT240802C00480000,2024-07-31 19:58:25+00:00,480.0,0.01,0.0,0.02,-0.34,-97.14286,2316.0,3408.0,0.51562984375,0.0,REGULAR,USD,C,22.59957569346121,0.020000001233964518,0.012000000000012587,0.003999998766060659
154,MSFT240802C00485000,2024-07-31 19:46:46+00:00,485.0,0.01,0.0,0.01,-0.22,-95.652176,526.0,2424.0,0.51562984375,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
155,MSFT240802C00490000,2024-07-31 19:56:55+00:00,490.0,0.01,0.0,0.01,-0.14999999,-93.74999,1938.0,4342.0,0.5468795312500001,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
156,MSFT240802C00495000,2024-07-31 18:16:09+00:00,495.0,0.01,0.0,0.01,-0.09,-90.0,1941.0,2165.0,0.5937540625000001,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
157,MSFT240802C00500000,2024-07-31 19:46:24+00:00,500.0,0.01,0.0,0.01,-0.060000002,-85.71429,73.0,5334.0,0.6250037500000001,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
158,MSFT240802C00505000,2024-07-31 17:22:01+00:00,505.0,0.01,0.0,0.01,-0.04,-80.00001,24.0,1283.0,0.6562534375000001,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
159,MSFT240802C00510000,2024-07-31 18:18:14+00:00,510.0,0.01,0.0,0.01,-0.01,-50.0,182.0,1015.0,0.6875031250000001,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
160,MSFT240802C00515000,2024-07-30 18:16:54+00:00,515.0,0.01,0.0,0.01,0.0,0.0,14.0,604.0,0.7187528125,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
161,MSFT240802C00520000,2024-07-31 19:15:09+00:00,520.0,0.01,0.0,0.01,0.0,0.0,34.0,497.0,0.7500025,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
162,MSFT240802C00525000,2024-07-31 13:53:51+00:00,525.0,0.01,0.0,0.01,0.0,0.0,21.0,589.0,0.7656273437500001,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
163,MSFT240802C00530000,2024-07-31 17:18:38+00:00,530.0,0.01,0.0,0.01,0.0,0.0,2.0,578.0,0.79687703125,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
164,MSFT240802C00535000,2024-07-31 16:41:28+00:00,535.0,0.01,0.0,0.01,0.0,0.0,1.0,712.0,0.8281267187499999,0.0,REGULAR,USD,C,22.59957569346121,0.010000000000012589,0.010000000000012589,0.010000000000012589
165,MSFT240802C00540000,2024-07-31 17:27:23+00:00,540.0,0.01,0.0,0.01,0.0,0.0,2.0,731.0,0.8437515624999999,0.0,REGULAR,USD,C,22.599575693461208,0.010000000000012589,0.010000000000012589,0.010000000000012589
166,MSFT240802P00230000,2024-07-29 14:01:47+00:00,230.0,0.01,0.0,0.01,0.0,0.0,22.0,23.0,1.9375003125,0.0,REGULAR,USD,P,22.599575693461208,0.010000000000012589,0.010000000000012589,0.010000000000012589
167,MSFT240802P00240000,2024-07-24 13:45:17+00:00,240.0,0.01,0.0,0.01,0.0,0.0,1.0,1.0,1.8125009374999999,0.0,REGULAR,USD,P,22.599575693461208,0.010000000000012589,0.010000000000012589,0.010000000000012589
168,MSFT240802P00260000,2024-07-19 15:51:46+00:00,260.0,0.02,0.0,0.04,0.0,0.0,1.0,2.0,1.75000125,0.0,REGULAR,USD,P,22.75906591565803,0.020000001233964504,0.01200000000001259,0.003999998766060674
169,MSFT240802P00285000,2024-07-26 18:38:02+00:00,285.0,0.01,0.0,0.01,0.0,0.0,120.0,120.0,1.2812535937499998,0.0,REGULAR,USD,P,22.70867326919421,0.020000001233964504,0.01200000000001259,0.003999998766060674
170,MSFT240802P00290000,2024-07-31 13:30:02+00:00,290.0,0.01,0.0,0.01,-0.01,-50.0,6.0,207.0,1.21875390625,0.0,REGULAR,USD,P,22.708673269194207,0.020000001233964504,0.01200000000001259,0.003999998766060674
171,MSFT240802P00295000,2024-07-26 14:17:16+00:00,295.0,0.04,0.0,0.01,0.0,0.0,5.0,7.0,1.1875040625,0.0,REGULAR,USD,P,23.299555912378363,0.04132380800262288,0.01800000000001259,-0.005323808002597703
172,MSFT240802P00300000,2024-07-31 13:30:05+00:00,300.0,0.01,0.0,0.01,0.0,0.0,5.0,503.0,1.125004375,0.0,REGULAR,USD,P,23.109298356260044,0.04132380800262288,0.01800000000001259,-0.005323808002597703
173,MSFT240802P00305000,2024-07-26 19:24:52+00:00,305.0,0.01,0.0,0.01,0.0,0.0,35.0,40.0,1.0625046875000002,0.0,REGULAR,USD,P,23.109298356260048,0.040000000411321526,0.016000000000012587,-0.008000000411296355
174,MSFT240802P00310000,2024-07-30 13:33:30+00:00,310.0,0.01,0.0,0.01,0.0,0.0,1.0,25.0,1.000005,0.0,REGULAR,USD,P,23.109298356260048,0.040000000411321526,0.016000000000012587,-0.008000000411296355
175,MSFT240802P00315000,2024-07-31 13:30:02+00:00,315.0,0.01,0.0,0.01,0.0,0.0,2.0,252.0,0.9687503125,0.0,REGULAR,USD,P,23.109298356260048,0.040000000411321526,0.016000000000012587,-0.008000000411296355
176,MSFT240802P00320000,2024-07-30 18:35:12+00:00,320.0,0.02,0.0,0.01,0.0,0.0,23.0,253.0,0.9062509375,0.0,REGULAR,USD,P,23.389776148655727,0.020000001233964518,0.012000000000012587,0.003999998766060659
177,MSFT240802P00325000,2024-07-31 13:30:02+00:00,325.0,0.01,0.0,0.01,-0.01,-50.0,18.0,786.0,0.87500125,0.0,REGULAR,USD,P,23.298252633848218,0.020000001233964518,0.012000000000012587,0.003999998766060659
178,MSFT240802P00330000,2024-07-31 13:30:01+00:00,330.0,0.01,0.0,0.01,-0.02,-66.66667,32.0,2817.0,0.8125018749999999,0.0,REGULAR,USD,P,23.298252633848215,0.020000001233964518,0.012000000000012587,0.003999998766060659
179,MSFT240802P00335000,2024-07-31 18:08:27+00:00,335.0,0.01,0.0,0.01,-0.03,-75.0,55.0,549.0,0.7656273437500001,0.0,REGULAR,USD,P,23.298252633848215,0.020000001233964518,0.012000000000012587,0.003999998766060659
180,MSFT240802P00340000,2024-07-31 19:56:35+00:00,340.0,0.01,0.0,0.01,-0.04,-80.00001,113.0,1230.0,0.7187528125,0.0,REGULAR,USD,P,23.298252633848215,0.020000001233964518,0.012000000000012587,0.003999998766060659
181,MSFT240802P00345000,2024-07-31 18:08:31+00:00,345.0,0.01,0.0,0.01,-0.060000002,-85.71429,282.0,461.0,0.6718782812500002,0.0,REGULAR,USD,P,23.29825263384821,0.010000000000012586,0.010000000000012586,0.010000000000012586
182,MSFT240802P00350000,2024-07-31 19:21:26+00:00,350.0,0.01,0.0,0.01,-0.080000006,-88.88889,2282.0,3143.0,0.6250037500000001,0.0,REGULAR,USD,P,23.298252633848215,0.010000000000012586,0.010000000000012586,0.010000000000012586
183,MSFT240802P00355000,2024-07-31 19:37:16+00:00,355.0,0.01,0.0,0.01,-0.09,-90.0,703.0,7232.0,0.57812921875,0.0,REGULAR,USD,P,23.298252633848215,0.010000000000012586,0.010000000000012586,0.010000000000012586
184,MSFT240802P00360000,2024-07-31 19:59:58+00:00,360.0,0.02,0.01,0.02,-0.120000005,-85.71429,1166.0,2554.0,0.585941640625,0.0,REGULAR,USD,P,23.799162003872386,0.020000001233964518,0.012000000000012587,0.003999998766060659
185,MSFT240802P00365000,2024-07-31 19:46:21+00:00,365.0,0.02,0.01,0.03,-0.18,-90.0,3484.0,1882.0,0.5546919531250001,0.0,REGULAR,USD,P,23.799162003872386,0.023797959978652587,0.014000000000012586,0.004202040021372585
186,MSFT240802P00370000,2024-07-31 19:57:40+00:00,370.0,0.02,0.01,0.03,-0.26,-92.85714,2970.0,3425.0,0.5039112109375,0.0,REGULAR,USD,P,23.799162003872386,0.025797959978642305,0.016000000000012584,0.006202040021382863
187,MSFT240802P00375000,2024-07-31 19:58:44+00:00,375.0,0.04,0.03,0.04,-0.41,-91.111115,4800.0,3255.0,0.49023947265625006,0.0,REGULAR,USD,P,25.022285035946517,0.04159591844601111,0.022000000000012586,0.0024040815540140557
188,MSFT240802P00380000,2024-07-31 19:59:50+00:00,380.0,0.07,0.06,0.08,-0.61,-89.70588,4101.0,5288.0,0.47852083984375,0.0,REGULAR,USD,P,26.917250150718154,0.07319183613639457,0.03400000000001259,-0.0051918361363694
189,MSFT240802P00385000,2024-07-31 19:59:49+00:00,385.0,0.09,0.08,0.09,-0.92999995,-91.17647,5022.0,4057.0,0.42774009765625004,0.0,REGULAR,USD,P,28.219719741890405,0.1037135532859017,0.04800000000001259,-0.007713553285876536
190,MSFT240802P00390000,2024-07-31 19:59:23+00:00,390.0,0.15,0.12,0.22,-1.41,-90.38462,6775.0,6994.0,0.4282283740234375,0.0,REGULAR,USD,P,32.12769026645224,0.16397777514330553,0.07400000000001258,-0.015977775143280373
191,MSFT240802P00395000,2024-07-31 19:59:51+00:00,395.0,0.21,0.19,0.3,-2.11,-90.94827,5719.0,4716.0,0.38623660644531244,0.0,REGULAR,USD,P,35.88674492022802,0.23358947330972457,0.11200000000001258,-0.00958947330969942
192,MSFT240802P00400000,2024-07-31 19:59:51+00:00,400.0,0.4,0.36,0.43,-2.9499998,-88.05969,18149.0,11844.0,0.34400070068359373,0.0,REGULAR,USD,P,46.07230477018792,0.4211834733275738,0.18400000000001257,-0.053183473327548636
193,MSFT240802P00405000,2024-07-31 19:59:57+00:00,405.0,0.76,0.74,1.03,-3.6899998,-82.92135,11213.0,6779.0,0.3485172570800781,0.0,REGULAR,USD,P,59.27429190921695,0.8068752417062808,0.3220000000000126,-0.1628752417062556
194,MSFT240802P00410000,2024-07-31 19:59:57+00:00,410.0,1.5,1.48,1.75,-4.65,-75.60976,18459.0,7675.0,0.3215399877929687,0.0,REGULAR,USD,P,73.58779652251481,1.5960161289110721,0.6040000000000125,-0.388016128911047
195,MSFT240802P00415000,2024-07-31 19:59:57+00:00,415.0,2.9,2.3,3.1,-5.15,-63.975155,16367.0,5579.0,0.3039620385742187,0.0,REGULAR,USD,P,84.60894314346451,3.1101431440514977,1.1540000000000126,-0.8021431440514726
196,MSFT240802P00417500,2024-07-31 19:59:55+00:00,417.5,3.9,3.85,4.15,-5.2899995,-57.562565,8685.0,1121.0,0.30188686401367193,0.0,REGULAR,USD,P,88.34876395611442,4.531587846619169,1.8920000000000126,-0.7475878466191437
197,MSFT240802P00420000,2024-07-31 19:59:45+00:00,420.0,5.05,4.8,5.3,-5.0299997,-49.90079,10025.0,6977.0,0.2919992675781249,1.0,REGULAR,USD,P,91.04391487030077,5.937340109846682,2.8220000000000125,-0.29334010984665637
198,MSFT240802P00422500,2024-07-31 19:57:19+00:00,422.5,7.0,6.25,7.35,-4.6000004,-39.655174,2575.0,1224.0,0.32910827148437494,1.0,REGULAR,USD,P,93.70357686719674,7.8167852887534695,4.070000000000013,0.323214711246556
199,MSFT240802P00425000,2024-07-31 19:57:30+00:00,425.0,8.5,7.95,9.0,-4.2299995,-33.228592,2936.0,7118.0,0.32691102783203124,1.0,REGULAR,USD,P,94.94672412047744,9.546076544916602,5.470000000000013,1.3939234550834234
200,MSFT240802P00427500,2024-07-31 19:55:51+00:00,427.5,10.2,9.9,10.85,-3.42,-25.110132,974.0,1180.0,0.3267889587402344,1.0,REGULAR,USD,P,95.9279775330159,11.47998901097785,6.930000000000012,2.380010989022175
201,MSFT240802P00430000,2024-07-31 19:59:35+00:00,430.0,12.01,11.95,13.25,-2.62,-17.908407,2349.0,3549.0,0.36499658447265626,1.0,REGULAR,USD,P,96.66951065826632,13.397540630313511,8.552000000000012,3.706459369686514
202,MSFT240802P00432500,2024-07-31 19:54:18+00:00,432.5,16.45,14.0,15.95,-0.54999924,-3.2352896,309.0,576.0,0.4288387194824219,1.0,REGULAR,USD,P,97.75129712580524,17.372426897383598,10.832000000000013,4.291573102616427
203,MSFT240802P00435000,2024-07-31 19:49:15+00:00,435.0,17.2,16.3,18.9,-1.2199993,-6.623232,1136.0,1859.0,0.5153857055664062,1.0,REGULAR,USD,P,97.87675463409431,19.71484619146291,12.872000000000014,6.029153808537119
204,MSFT240802P00437500,2024-07-31 19:47:36+00:00,437.5,20.13,18.85,20.25,1.4699993,7.8778105,231.0,726.0,0.437505625,1.0,REGULAR,USD,P,98.28038727038178,22.411513984184012,15.198000000000013,7.984486015816012
205,MSFT240802P00440000,2024-07-31 19:31:17+00:00,440.0,21.38,21.3,22.65,0.11999893,0.56443524,391.0,1587.0,0.4621635815429688,1.0,REGULAR,USD,P,98.41851423050262,23.96283573081893,17.43400000000001,10.905164269181093
206,MSFT240802P00442500,2024-07-31 19:20:14+00:00,442.5,26.53,23.7,26.25,4.130001,18.437506,137.0,821.0,0.6284216845703126,1.0,REGULAR,USD,P,98.83405085695266,27.51760890299867,20.33800000000001,13.158391097001353
207,MSFT240802P00445000,2024-07-31 19:40:46+00:00,445.0,27.72,25.5,27.65,1.7099991,6.574391,158.0,771.0,0.5339402075195312,1.0,REGULAR,USD,P,98.90560619888721,30.512014141402638,22.59200000000001,14.67198585859738
208,MSFT240802P00447500,2024-07-31 19:05:07+00:00,447.5,27.56,28.7,30.1,-0.80000114,-2.8208785,39.0,372.0,0.5610395458984375,1.0,REGULAR,USD,P,98.03444434572684,31.147808757205745,24.66400000000001,18.180191242794272
209,MSFT240802P00450000,2024-07-31 19:56:42+00:00,450.0,31.61,31.2,32.6,3.1900005,11.224492,237.0,857.0,0.594730615234375,1.0,REGULAR,USD,P,98.41500618454363,33.525448956470285,26.960000000000015,20.394551043529745
210,MSFT240802P00452500,2024-07-31 18:12:23+00:00,452.5,35.1,33.7,35.1,3.6999989,11.783436,8.0,61.0,0.6276892700195313,1.0,REGULAR,USD,P,98.65641829856845,36.11379999688107,29.704000000000015,23.294200003118956
211,MSFT240802P00455000,2024-07-31 18:11:16+00:00,455.0,36.58,36.2,37.3,1.8500023,5.326813,69.0,298.0,0.6044961425781252,1.0,REGULAR,USD,P,98.74379826017343,39.10921575074163,31.71400000000001,24.318784249258382
212,MSFT240802P00457500,2024-07-31 16:44:50+00:00,457.5,42.54,38.7,40.1,5.2700005,14.14006,2.0,25.0,0.5278367529296876,1.0,REGULAR,USD,P,99.0201571427071,44.70537373393531,34.67800000000001,24.650626266064712
213,MSFT240802P00460000,2024-07-31 19:15:40+00:00,460.0,41.99,41.2,42.6,5.470001,14.978097,111.0,311.0,0.5537154003906251,1.0,REGULAR,USD,P,96.90157175802374,45.89897306534441,37.56400000000001,29.229026934655604
214,MSFT240802P00462500,2024-07-31 19:59:29+00:00,462.5,43.79,43.7,45.1,1.2000008,2.8175645,6.0,27.0,0.5800823242187501,1.0,REGULAR,USD,P,97.11883441123081,46.955987349040804,40.00000000000001,33.04401265095921
215,MSFT240802P00465000,2024-07-31 19:29:28+00:00,465.0,48.69,46.2,47.6,4.1899986,9.415728,9.0,77.0,0.6054726953125001,1.0,REGULAR,USD,P,97.6101143367381,50.466583354395674,42.718,34.96941664560433
216,MSFT240802P00467500,2024-07-31 19:41:10+00:00,467.5,49.07,48.7,50.1,4.369999,9.776283,2.0,29.0,0.63086306640625,1.0,REGULAR,USD,P,97.64367025020724,51.31672258015524,45.21600000000001,39.11527741984477
217,MSFT240802P00470000,2024-07-31 18:05:42+00:00,470.0,51.2,51.2,52.6,5.330002,11.6198,1.0,61.0,0.6562534375000001,1.0,REGULAR,USD,P,97.8277798640974,53.88610809947593,46.948000000000015,40.009891900524096
218,MSFT240802P00472500,2024-07-31 13:53:42+00:00,472.5,57.21,53.7,55.1,4.7299995,9.012957,5.0,5.0,0.6806672558593752,1.0,REGULAR,USD,P,98.24455917083206,58.689994251551106,49.99200000000001,41.29400574844892
